2025-04-25	240	Huiskamer concert bouwen
2025-04-25	240	huiskamer concert cooking, serving and preparation
2025-04-24	60	Feestcommittee meeting
2025-04-24	60	feestcom
2025-04-24	60	Feestco meet
2025-04-24	60	Feest commissie vergadering + taakje
2025-04-23	60	notulen
2025-04-21	30	Burendag notulen gemaakt
2025-04-21	270	UOT: Toolbox verkoopjaar
2025-04-20	570	UOT: Toolbox
2025-04-19	60	NBC Sjoerd 
2025-04-18	60	NBC Sjoerd
2025-04-18	60	NBC talk (Sjoerd)
2025-04-18	210	UOT: Toolbox
2025-04-17	60	bovenkeuken terrazzo contact
2025-04-17	60	huiskamerconcert
2025-04-17	30	HR art 15 afmaken
2025-04-16	30	Kasco: Eerste vragen naar JAnnes
2025-04-15	180	HR discussies
2025-04-15	90	Burendag meeting
2025-04-15	30	Compost mixing
2025-04-15	90	Burendagoverleg bij Pietro
2025-04-15	120	OHC: Rondje met Feenstra
2025-04-14	180	Artikel 15 aanpassen
2025-04-14	60	Kascontrole 
2025-04-14	60	voortuin pad opnieuw tegelen
2025-04-14	90	UOT overleg
2025-04-14	480	Kasco
2025-04-13	120	nwl uitje
2025-04-13	150	poster feest
2025-04-13	-105	uren terug michiel
2025-04-13	105	terug van Esmee
2025-04-12	30	Kamer opleveren Liam > Alberto
2025-04-12	15	wijzonol afspraak/Ribo glas/ramen nalopen/informeren AZ schilders over aanpassingen
2025-04-12	60	OHC: Kamer Liam > Alberto
2025-04-09	90	bovenkeuken afzuigkap, test bamboe blad, check oplossing hoek
2025-04-09	360	Schilders ontvangen/overleg, keuken bouw/afzuigkap/lijmtestjes/opruimen
2025-04-09	30	Compost mixing
2025-04-09	60	Feestcommittee meeting
2025-04-09	120	OHC: Rondjes met AZ en met Leertouwer
2025-04-09	240	Kasco uitpluizen
2025-04-07	60	Groen: Krtiek Floris in boekwerk verwerkt
2025-04-05	120	Tuin: tuinsessie
2025-04-05	150	tuinsessie
2025-04-05	120	Tuinsessie
2025-04-05	240	Groen: Agnietenpad boekwerk
2025-04-04	30	OHC: Overleg met Eline over vocht
2025-04-04	60	Groen: Overleg met Floris
2025-04-02	60	Feest meeting
2025-04-01	600	UOT: Toolbox spelen
2025-03-31	210	Kascontrole 
2025-03-31	120	2 x vergadering. 
2025-03-31	105	Uren lenen Michiel
2025-03-31	-105	Lenen aan Esmee
2025-03-31	120	Tuinco - Ping pong tafel ophalen
2025-03-31	60	OHC: Met dakdekker dak op
2025-03-31	300	Kasco: JVS v3
2025-03-31	120	Groen: Boekwerk inventarisatie
2025-03-30	120	Huiskammerconcert Flyers
2025-03-29	180	Hours borrowed from Bart
2025-03-29	-180	Hours borrowed by Emil 
2025-03-29	60	NBC Alberto 
2025-03-27	30	Verzekeraar, schade opnemen met onafhankelijke partij CED/Gorkom
2025-03-27	90	NBC Check-in
2025-03-27	180	Keuken 2e helpen afzuiging, tafel lijm test, opruimen
2025-03-27	60	NBC meet-up 
2025-03-27	90	NBC checkin 
2025-03-27	90	NBC check-in
2025-03-27	120	keuken 2e afzuiging, tafel lijm test, opruimen
2025-03-27	60	OHC: Verzekeraar komt langs
2025-03-26	165	Trap tuig afmaken monteren
2025-03-26	60	FeestCo 
2025-03-26	60	Huiskammerconcert
2025-03-26	60	Huiskamerconcertmeeting 
2025-03-26	60	feestcommissie meeting
2025-03-26	60	Feest meeting
2025-03-26	420	UOT: Toolbox
2025-03-25	120	Tuincommissie: Voorstel Ping-pong tafel schrijven 
2025-03-25	390	UOT toolboxen vergelijken
2025-03-24	150	Eetcafe
2025-03-24	90	Installed a new stair railing for tuig
2025-03-24	30	HR 15 editten
2025-03-24	360	UOT: Toolbox Dashboard gemaakt
2025-03-23	210	UOT: AR de Brons gesprek
2025-03-21	45	Administratie
2025-03-21	90	Installed shelves at the nerd kitchen
2025-03-21	30	Mixed the compost
2025-03-21	150	nerdkeukenklussings
2025-03-21	90	UOT: Tweede gesprek met Triodos
2025-03-20	180	bovenkeuken blad bijstellen, tussenstuk
2025-03-20	240	Keuken werkzaamheden. Keuken blad verder afmaken en optimaal steunen en plaatsen.
2025-03-20	195	Hout halen en zagev voor trap tuig
2025-03-19	90	Houtwerk in de olie gezet en beslag gehaald
2025-03-19	480	UOT: Toolbox
2025-03-18	180	Keuken bouw. Blad zagen en steun balken meten en plaatsen.
2025-03-18	180	bovenkeuken blad rechts op maat en constructie 
2025-03-17	150	Administratie en Jaarrekening
2025-03-17	60	Huiskamerconcertcommissie
2025-03-17	60	Huiskamerconcertmeeting 
2025-03-17	60	HR art 15 review
2025-03-17	30	UOT: Overleg met Julius
2025-03-16	30	Deurveren beamerkamer 
2025-03-16	90	Regelement schrijven art. 15
2025-03-16	120	Plan for nwl kitchen renovation 
2025-03-15	360	Klusdag 
2025-03-15	240	klusdag bovenkeuken
2025-03-15	60	Zonneplanelen schoonmaken
2025-03-15	45	Douche ontschimmelen
2025-03-15	90	klusdag
2025-03-15	420	Klus dag, balkons schoon maken onder vlonders, rookmelder check, houtenvloer verplaatsen. Keuken opruimen.
2025-03-15	150	bovenkeuken inmeten, plan vloer, offerte aanvraag, opruimen
2025-03-15	-150	oeps klusdag dubbel
2025-03-15	240	Klusdag
2025-03-15	120	Klusdag 
2025-03-14	45	Tuinco prep ALV
2025-03-14	60	UOT: gesprek met GLS
2025-03-14	120	bestuur: ALV voorbereiden
2025-03-14	60	OHC: emails and taken
2025-03-14	180	Klusdag
2025-03-14	60	UOT Gesprek met GLS
2025-03-13	60	feestcom
2025-03-13	60	Huiskammerconcert meeting
2025-03-13	60	Feest commissie vergadering
2025-03-12	30	Rekening administratie
2025-03-12	60	Klusco werksessie
2025-03-12	240	Keuken verstevigen
2025-03-12	90	Tuinco meeting
2025-03-12	90	Tuin: TuinCo vergadering
2025-03-12	60	Vergadering tuincommissie
2025-03-12	60	Tuinco Vergadering
2025-03-12	480	UOT Toolbox
2025-03-11	150	OHC: Deurenoverzicht tekenen voor klusco
2025-03-10	150	organize a dishwasher
2025-03-10	60	dishwasher
2025-03-10	60	klusco vergadering
2025-03-10	120	klusco werksessie
2025-03-10	120	Klusco - Klusdag voorbereiding co-working
2025-03-10	30	OHC: Contact met Feenstra, ventilatie
2025-03-09	60	Tuin: Gamma en kluskast hangers afmaken
2025-03-09	75	Jaarrekening
2025-03-09	60	Lunch 8kv
2025-03-09	60	Lunch 8kv
2025-03-09	180	pancake eetcafe
2025-03-09	240	Brunch eetcafe
2025-03-08	120	huiskamerconcert
2025-03-08	30	Kasco: Toegestuurde documenten lezen
2025-03-05	90	Groen: Overleg bij Pietro
2025-03-04	540	Toolbox
2025-03-03	60	Rekeningen betalen
2025-03-02	60	Gamma kitchen, + door
2025-03-01	0	Klusboete Q1 2025
2025-03-01	270	Klusboete Q1 2025
2025-02-28	120	2e keuken, opruimen en keuken blad aanpassen en lijmen
2025-02-28	60	Contact schilders bedrijven/duwo 
2025-02-28	120	Bovenkeuken Nerds
2025-02-28	60	küche
2025-02-28	135	nerdkeuken klussen
2025-02-25	120	Jaarekening Administratie
2025-02-24	150	tuindag; snoeien en ruimen
2025-02-24	60	feest commissie meeting
2025-02-24	240	tuindag
2025-02-24	45	husikamerconcert
2025-02-24	780	Klussen bovenkeuke
2025-02-24	60	cvt stuff finding member explain stuff
2025-02-24	60	gamma boodschappen bovenkeuken
2025-02-23	30	OHC Schilderbrief reviewen
2025-02-22	45	gat in plafond dichtmaken
2025-02-22	120	bestuur: ALV voorbereiden
2025-02-20	60	nbc overleg
2025-02-20	60	NBC overleg
2025-02-20	60	NBC Overleg
2025-02-20	30	OHC Schildersheet aanpassen
2025-02-19	120	Feestkast documenteren en wiki updaten
2025-02-19	-1800	MISTAKE
2025-02-19	360	Jaarrekening
2025-02-19	60	Klusco Vergadering
2025-02-19	60	Feest commissie vergadering + taakje
2025-02-18	60	kluscommissievergadering
2025-02-18	240	Jaarrekening en Administratie
2025-02-18	60	HR artikel doorverhuizen
2025-02-17	30	nerdkeukenfilosofaties
2025-02-17	0	oeps
2025-02-17	1800	Ben NBC talk
2025-02-17	30	Ben NBC talk 
2025-02-17	60	NBC Talk Ben
2025-02-17	120	plan bovenkeuken + bestellijst
2025-02-17	60	Movie night Shrek 3 organisation
2025-02-17	30	OHC: Weer contact ASR
2025-02-15	90	NBC mediation 
2025-02-13	90	Jaarrekening Werk
2025-02-13	60	Feestco tasks. Inventorized the party equipment that we have at the Nieuwelaan
2025-02-11	60	bestuur: vergadering
2025-02-11	120	Groen: Overlet met gemeente
2025-02-09	30	Tuinklusdag voorbereiden
2025-02-08	330	tuinklusdag
2025-02-08	300	snoeien tuinklusdag
2025-02-08	360	Tuinklusdag
2025-02-08	360	Tuinklusdag gezellig!
2025-02-08	240	Tuindag 
2025-02-08	240	Tuinklusdag werken 
2025-02-08	240	Tuindag
2025-02-08	240	Tuinklusdag
2025-02-08	30	UOT: Document GLS en Triodos controleren
2025-02-07	90	Inspectie BG deuren ramen
2025-02-07	60	UOT: Eerste gesprek met Triodos
2025-02-07	30	OHC: Contact met ASR over vocht
2025-02-06	60	NBC mediation
2025-02-06	30	compost werken
2025-02-05	60	Feest commissie vergadering + taakje
2025-02-05	60	Feestverga 2 feesten par jaar!?
2025-02-05	90	Feestcommittee meeting
2025-02-05	30	UOT: Tekst planning conctroleren
2025-02-04	60	NBC mediation
2025-02-03	45	TuinCo - Bestuur Vergadering
2025-02-03	360	Keukenblad installeren 
2025-02-03	60	Tuinco - bestuur vergadering
2025-02-02	180	Eetcafe pannenkoeken
2025-02-02	90	UOT: Document Triodos controleren
2025-02-01	270	Penningmeester Administratie
2025-02-01	120	OHC: emails and taken
2025-02-01	180	bestuur: voorbereiding Triodos gesprek
2025-02-01	390	OHC: Werksessie vloeren, ramen, offertes
2025-01-31	150	UOT: Overleg over Triodos
2025-01-30	90	OHC: Overleg bij tuig
2025-01-29	120	bestuur: voorbereiding ALV
2025-01-29	90	ALV voorbereiden
2025-01-29	60	OHC: Warmtescans
2025-01-28	90	MJOP
2025-01-27	90	NBC met bestuur 
2025-01-27	90	NBC + bestuur
2025-01-27	90	NBC + bestuur
2025-01-27	90	nerdkeukendeurtjes uitpuzzelen
2025-01-27	60	bestuur: gesprek NBC
2025-01-27	60	bestuur: gesprek OHC
2025-01-27	90	NBC & bestuur meeting
2025-01-27	120	NBC meeting
2025-01-27	240	UOT: Toolbox leningen
2025-01-27	60	OHC: Gesprek met bestuur
2025-01-26	150	tuin hulp, blad/afval ruimen
2025-01-26	240	Pre-tuin dag
2025-01-26	180	bestuur: ALV voorbereiden
2025-01-26	60	NBC Sebastian & Meryem (Nerds subrenters)
2025-01-26	480	UOT: Longread geschreven en samengevat
2025-01-25	180	Make beamerkammer pretty(er)
2025-01-25	60	OHC: Kamers Nata > Judit > Liam opleveren
2025-01-24	120	NBC meeting 
2025-01-24	60	NBC meeting
2025-01-24	30	Movie prep
2025-01-24	120	NBC meeting + talk 
2025-01-24	120	NBC meeting + talk 
2025-01-23	240	bestuur: voorbereiding ALV
2025-01-23	420	Groen: Nov - Jan 4x overleg
2025-01-23	30	Groen: Flyers nieuwsbrief rondbrengen
2025-01-23	450	Kasco: Nov - Jan
2025-01-23	780	OHC: Nov - Jan CV ketel bejaarden
2025-01-23	150	OHC: Detail getekend vloer
2025-01-23	210	OHC: Nov - Jan Onderhoudsrapport en MJOP
2025-01-23	210	OHC: Nov - Jan Overig
2025-01-23	90	Mail schrijven aan makelaar over 5:50 BW
2025-01-23	450	UOT: Nov - Jan Advies inwinnen
2025-01-23	720	UOT: Nov - Jan Toolbox
2025-01-23	600	UOT: Nov - Jan ALV/ALB voorbereiden
2025-01-22	60	Feest commissie
2025-01-22	180	Eetcafe
2025-01-22	60	Feestcommissie 
2025-01-21	60	buurborrel vergadering
2025-01-21	60	laga borrel verga
2025-01-20	150	Preparing pre-tuin ALB
2025-01-19	30	Afvoer boven Kenau schoonmaken
2025-01-19	90	Eetcafe
2025-01-19	120	Eetcafe
2025-01-18	45	NBC
2025-01-18	120	Bestuur: vergadering
2025-01-18	0	Bestuur meeting
2025-01-18	120	Bestuur meeting
2025-01-18	60	NBC meeting
2025-01-18	120	Bestuur meeting
2025-01-17	210	Administratie
2025-01-17	90	NBC mediation 
2025-01-17	60	NBC
2025-01-17	90	NBC mediation
2025-01-15	60	Tuinco meeting
2025-01-15	60	Vergadering tuincommissie
2025-01-15	60	Tuinkomissie Vergadering
2025-01-12	120	jaarverslag, commissies
2025-01-12	120	inspecties lekkage en contact met reparatiebedrijven
2025-01-11	15	Tuin: Compost
2025-01-11	180	muren dichmaken (na vervanging CVafvoer)
2025-01-08	120	klusdag
2025-01-08	180	bestuur: uitkering, commissies
2025-01-08	480	organisatie instemming rondes april 25
2025-01-05	-600	terug naar Michiel
2025-01-05	600	geleend aan Esmee
2025-01-05	60	Vergadering feestco
2025-01-04	300	ALB voorbereiden
2025-01-02	60	lek dichten bejaardenafvoer
